x,y,yaw,qw,qx,qy,qz
18.330598831176758,-5.783901691436768,0.0,1.0,0.0,0.0,0.0
18.50953483581543,-5.815578460693359,-0.10260540480133516,0.9986843049733616,0.0,0.0,-0.0512802008564104
18.65932273864746,-5.825565338134766,-0.09365004957497453,0.998903908821352,0.0,0.0,-0.04680791537148376
18.873794555664062,-5.829087257385254,0.004452472169964136,0.9999975219374704,0.0,0.0,0.0022262342460643556
19.04965591430664,-5.823548316955566,-0.04515694360199745,0.9997451171338476,0.0,0.0,-0.022576553479865497
19.28197479248047,-5.850794792175293,-0.031786279609670065,0.9998737067119939,0.0,0.0,-0.01589247073357406
19.475067138671875,-5.856934547424316,-0.00502620995702309,0.9999968421533455,0.0,0.0,-0.002513102333177605
19.660114288330078,-5.86362886428833,-0.013828161964650492,0.9999760978373045,0.0,0.0,-0.006914025895074621
19.839019775390625,-5.858635902404785,0.009449171222719079,0.9999888391661612,0.0,0.0,0.004724568034574806
19.995012283325195,-5.842930793762207,-0.04823349491498207,0.9997092053407177,0.0,0.0,-0.02411440973838239
20.22093963623047,-5.847140312194824,-0.11410037673216726,0.9983730793403249,0.0,0.0,-0.05701924629909764
20.369312286376953,-5.845787048339844,0.09911685892303473,0.9987722323525081,0.0,0.0,0.04953814572213542
20.552955627441406,-5.826480865478516,0.006314210572318125,0.9999950163472455,0.0,0.0,0.0031571000415185017
20.795190811157227,-5.816238880157471,0.012754199332495823,0.9999796663688332,0.0,0.0,0.00637705644299181
21.000102996826172,-5.823022842407227,0.36859376857225595,0.9830653433498846,0.0,0.0,0.18325537019245447
21.256664276123047,-5.759687423706055,0.7916281243086389,0.922683000780937,0.0,0.0,0.38555943779122487
21.46993064880371,-5.672025203704834,1.0291054805555186,0.8705129262432701,0.0,0.0,0.4921455529041982
21.687030792236328,-5.519185543060303,1.2313403749510576,0.8163865931268317,0.0,0.0,0.5775057840080607
21.80434226989746,-5.309181213378906,1.472539528689239,0.740978667943614,0.0,0.0,0.6715285650309356
21.865467071533203,-5.117358207702637,1.780910660498844,0.6290581370666796,0.0,0.0,0.7773582572985243
21.879179000854492,-4.8900227546691895,1.8748234152209007,0.5918762436128824,0.0,0.0,0.8060288532346122
21.804061889648438,-4.713325023651123,1.8122262755435692,0.616809797889967,0.0,0.0,0.7871122367406939
21.758113861083984,-4.5596160888671875,1.8395405438053851,0.6060029127021619,0.0,0.0,0.7954624251317569
21.690963745117188,-4.355103969573975,1.7977778219052143,0.6224799303468245,0.0,0.0,0.7826357622262176
21.658157348632812,-4.200399398803711,1.5228902366545662,0.7238396812193743,0.0,0.0,0.6899681991890892
21.63645362854004,-4.03038215637207,1.6124643845806081,0.692222507111106,0.0,0.0,0.7216841418853644
21.612213134765625,-3.8469009399414062,1.4036138059812802,0.7636769004865229,0.0,0.0,0.645598630468883
21.58443832397461,-3.6656012535095215,1.4870972726216778,0.7360711114886279,0.0,0.0,0.6769042168814551
21.5413818359375,-3.472752094268799,1.4493419012249904,0.7487175857521432,0.0,0.0,0.6628891134914513
21.599674224853516,-3.3093690872192383,1.4999697114739006,0.7316991917066012,0.0,0.0,0.6816276790564673
21.598201751708984,-3.1121578216552734,1.4490981832474579,0.7487983591898941,0.0,0.0,0.6627978706019825
21.649431228637695,-2.830331802368164,1.3636732853884246,0.7764165398107694,0.0,0.0,0.6302200859289332
21.682052612304688,-2.7076165676116943,1.2289728347184397,0.8170696550503013,0.0,0.0,0.5765389655487144
21.822202682495117,-2.507138729095459,1.1182318277802437,0.8477243941808107,0.0,0.0,0.5304369439535462
21.948997497558594,-2.333930015563965,1.0706358852102702,0.8601064856080037,0.0,0.0,0.5101145297039174
22.06615447998047,-2.1874961853027344,1.0477791818907949,0.8658799594915109,0.0,0.0,0.5002518323314563
22.17009735107422,-2.082628011703491,0.8020201718352313,0.9206671782190945,0.0,0.0,0.3903484942331533
22.276039123535156,-1.9484448432922363,0.9475901195008567,0.8898431414189767,0.0,0.0,0.4562665708438511
22.43939781188965,-1.8226265907287598,0.9025319169292263,0.8998957326489831,0.0,0.0,0.4361051138890139
22.59878158569336,-1.6294629573822021,1.1471413280447635,0.8399687675528283,0.0,0.0,0.5426347478145707
22.703433990478516,-1.480762004852295,0.9751236103520099,0.8834777124355366,0.0,0.0,0.46847319200747367
22.864334106445312,-1.3121204376220703,1.0607749537993962,0.8626111232577053,0.0,0.0,0.5058676210552322
22.95281219482422,-1.1248958110809326,1.239571208796767,0.8140030093392289,0.0,0.0,0.5808606552235047
23.012588500976562,-0.9130825996398926,1.056507334445489,0.8636885838681693,0.0,0.0,0.5040258228462073
23.032344818115234,-0.7757096290588379,1.0034940120568308,0.8767436638064572,0.0,0.0,0.4809579482399995
23.14499282836914,-0.5013251304626465,1.463417461704288,0.7440338143143321,0.0,0.0,0.6681419633258084
23.233802795410156,-0.32578516006469727,1.5762119938956805,0.7051894636806009,0.0,0.0,0.7090189139323905
23.285486221313477,-0.1434037685394287,1.364292361539336,0.7762214255056555,0.0,0.0,0.6304603862146837
23.396360397338867,0.07339620590209961,1.5739099323455477,0.7060050989476546,0.0,0.0,0.7082067496571269
23.4398193359375,0.35102415084838867,1.4470190429938097,0.7494869793167676,0.0,0.0,0.6620190841921608
23.50272560119629,0.4668896198272705,1.6027207114556932,0.6957302055296177,0.0,0.0,0.7183031958119884
23.54582977294922,0.6636438369750977,1.5848123778596732,0.7021340355796953,0.0,0.0,0.7120447992089902
23.561182022094727,0.8843021392822266,1.5151249220721223,0.7265131286031512,0.0,0.0,0.6871525841960147
23.557357788085938,1.103135108947754,1.5237637079945257,0.7235382784733341,0.0,0.0,0.6902842599855831
23.539907455444336,1.3471324443817139,1.526199532174417,0.7226970365197717,0.0,0.0,0.6911649538319632
23.58445167541504,1.571437120437622,1.6553934047821217,0.6765736439632,0.0,0.0,0.7363749753314253
23.58370590209961,1.7639391422271729,1.6406343375246752,0.6819892763592286,0.0,0.0,0.7313621722040426
23.573720932006836,1.9133734703063965,1.7156887876085123,0.6540695612030928,0.0,0.0,0.7564344050263669
23.53954315185547,2.1552674770355225,1.7083717571699886,0.656832604544177,0.0,0.0,0.7540364245894974
23.52706527709961,2.331789255142212,1.8299971849530956,0.6097916909822745,0.0,0.0,0.7925617285795336
23.517087936401367,2.4540438652038574,1.9127353063196968,0.5764917839427627,0.0,0.0,0.8171029451950905
23.518817901611328,2.619678020477295,1.9146339065333124,0.575715848387388,0.0,0.0,0.8176498406503789
23.521404266357422,2.7634897232055664,1.928862853486978,0.5698841792774885,0.0,0.0,0.8217250283453847
23.492143630981445,2.938469886779785,2.0384270601990817,0.5240359466337208,0.0,0.0,0.8516961468949477
23.521926879882812,3.1198325157165527,2.1935763387683553,0.45645618397420573,0.0,0.0,0.8897458918768358
23.46219253540039,3.318795680999756,2.303385789090466,0.4069416431863811,0.0,0.0,0.9134541581495856
23.378345489501953,3.473827838897705,2.8370199678153045,0.15169840964162284,0.0,0.0,0.9884268270905047
23.1165828704834,3.6355578899383545,2.756570396106883,0.1913242359940953,0.0,0.0,0.9815268904728365
22.907682418823242,3.720214366912842,-3.0293086624996324,0.05611250764526277,0.0,0.0,-0.9984244520672361
22.775482177734375,3.7187371253967285,-3.108009953130348,0.016790561188873395,0.0,0.0,-0.9998590285910123
22.624839782714844,3.702648401260376,-3.0322500717054073,0.05464406005243756,0.0,0.0,-0.9985058971788728
22.436315536499023,3.6551764011383057,-3.127828020730382,0.006882262098213807,0.0,0.0,-0.9999763169537624
22.26958656311035,3.6504409313201904,-3.116944602214921,0.012323713724329676,0.0,0.0,-0.9999240601565906
22.10781478881836,3.632431983947754,-3.1149295363337313,0.013331163727542486,0.0,0.0,-0.9999111360884374
21.833881378173828,3.6023597717285156,-3.0325118973244485,0.05451334237223894,0.0,0.0,-0.9985130422299986
21.714210510253906,3.5893616676330566,-3.0298937415289164,0.05582042664377783,0.0,0.0,-0.9984408244704873
21.576635360717773,3.5872116088867188,3.0698339289791226,0.03587166471237524,0.0,0.0,0.9993564047279443
21.457599639892578,3.5742671489715576,3.0825388892114773,0.029522591939240523,0.0,0.0,0.9995641132839799
21.336862564086914,3.5859689712524414,3.1182010799202704,0.01169552018935143,0.0,0.0,0.9999316050648166
21.160518646240234,3.5534629821777344,2.8333884976528907,0.1534928798538988,0.0,0.0,0.9881497537489733
21.000892639160156,3.561738967895508,2.9042558834799843,0.11839006272577332,0.0,0.0,0.9929671661478982
20.903823852539062,3.628751277923584,2.5373096106932858,0.29756540103489726,0.0,0.0,0.954701436108138
20.806560516357422,3.707993984222412,2.6530500549638996,0.24184932071662296,0.0,0.0,0.9703138183437913
20.67136001586914,3.7701942920684814,2.604407913904187,0.2653745399046756,0.0,0.0,0.9641454006374671
20.581317901611328,3.8633005619049072,2.6007924508607765,0.26711702137992166,0.0,0.0,0.9636640996162088
20.413150787353516,3.9732301235198975,2.6751211297901394,0.23112687718252486,0.0,0.0,0.9729236180933496
20.266902923583984,4.034083366394043,2.6997945471943914,0.21910691848798952,0.0,0.0,0.9757008549092787
20.103862762451172,4.130874156951904,2.762512172634119,0.1884073892341222,0.0,0.0,0.9820909610020764
19.950597763061523,4.229082107543945,2.7929205874739833,0.17345427339483185,0.0,0.0,0.984841923884778
19.77402114868164,4.311856746673584,2.881717494192489,0.12957224877497803,0.0,0.0,0.9915699835853217
19.61115264892578,4.382410526275635,2.6390032235652434,0.24865821700203058,0.0,0.0,0.9685912920924754
19.450450897216797,4.500183582305908,2.984440605658604,0.07849519168623045,0.0,0.0,0.9969144922620705
19.259601593017578,4.501310348510742,-3.080081150804628,0.030750902894430176,0.0,0.0,-0.9995270791585275
19.0786190032959,4.540924072265625,-2.9956878103975444,0.07288772933669814,0.0,0.0,-0.9973401520605395
18.94963836669922,4.532780170440674,-2.845152993050287,0.14767771627520626,0.0,0.0,-0.9890355363260411
18.802265167236328,4.498241424560547,-2.5347054689491784,0.29880823737065626,0.0,0.0,-0.9543131756815693
18.67850112915039,4.350917816162109,-2.581041012999233,0.27662071664339655,0.0,0.0,-0.9609791772581202
18.5946044921875,4.219014644622803,-2.4489963167174706,0.33941806638181315,0.0,0.0,-0.9406356235087161
18.485248565673828,4.073423862457275,-2.001203360506335,0.539795911623634,0.0,0.0,-0.8417959217021723
18.441082000732422,3.8809666633605957,-2.0857541095752152,0.503736981341377,0.0,0.0,-0.8638570793997565
18.35978889465332,3.6990137100219727,-2.0238551911124874,0.5302273849875585,0.0,0.0,-0.8478554830920512
18.287918090820312,3.4929728507995605,-1.9052675663991885,0.5795387143374215,0.0,0.0,-0.8149447089122847
18.2462100982666,3.3264288902282715,-2.0015646120801622,0.5396438527680797,0.0,0.0,-0.841893409030872
18.16289710998535,3.157700538635254,-1.7639303951684273,0.6356352606516854,0.0,0.0,-0.7719895176854826
18.09356689453125,2.9523205757141113,-1.7790445262322676,0.6297831905686312,0.0,0.0,-0.7767709655214947
18.069868087768555,2.7463765144348145,-1.6283945172313987,0.686452347863774,0.0,0.0,-0.7271747892441763
18.05600357055664,2.3053054809570312,-1.5997336508905113,0.6968022367466741,0.0,0.0,-0.7172633009326714
18.123010635375977,2.026130199432373,-1.677630848025088,0.6683444436955277,0.0,0.0,-0.7438519372706611
18.102205276489258,1.7618058919906616,-1.6791240738721,0.6677888879996836,0.0,0.0,-0.7443507245003165
18.10913848876953,1.5596799850463867,-1.7951347491053167,0.6235136681258632,0.0,0.0,-0.7818124491591515
18.058303833007812,1.0689805746078491,-1.6522472871427918,0.6777311675396741,0.0,0.0,-0.7353097745476461
18.060596466064453,0.8291947841644287,-1.6753569784857778,0.6691897226864139,0.0,0.0,-0.7430915926390773
17.954381942749023,0.6432744264602661,-1.5802248390030373,0.7037654536439676,0.0,0.0,-0.7104323938681995
17.905933380126953,0.3045042157173157,-1.5990053640182051,0.6970633772657882,0.0,0.0,-0.7170095174227561
17.83462142944336,0.056442275643348694,-1.6031423527334094,0.6955787569311213,0.0,0.0,-0.7184498541346891
17.89232063293457,-0.14700153470039368,-1.5631914569768375,0.7097903903670696,0.0,0.0,-0.704412948307002
17.830001831054688,-0.5357622504234314,-1.6130666553388133,0.6920051511004924,0.0,0.0,-0.7218925618472494
17.836917877197266,-0.7125158309936523,-1.5708144770151928,0.707100364085504,0.0,0.0,-0.7071131982293554
17.841527938842773,-0.9018406867980957,-1.5960836913541687,0.6981100666652928,0.0,0.0,-0.7159904572133489
17.87383460998535,-1.142588496208191,-1.7014558188948885,0.6594361069819524,0.0,0.0,-0.7517606140311468
17.878461837768555,-1.3444353342056274,-1.6575577773980457,0.6757763530260529,0.0,0.0,-0.7371067227279965
17.806903839111328,-1.6317700147628784,-1.6060343551512009,0.6945391507360819,0.0,0.0,-0.7194549103973106
17.76997947692871,-1.9959826469421387,-1.598304348967621,0.6973146516731618,0.0,0.0,-0.7167651474241317
17.776901245117188,-2.260809898376465,-1.6374227341220107,0.6831628191866369,0.0,0.0,-0.7302660901897104
17.79534339904785,-2.4383223056793213,-1.668114052361065,0.6718764073538194,0.0,0.0,-0.7406632792580746
17.735366821289062,-2.7508456707000732,-1.5040638893186267,0.7303023070912593,0.0,0.0,-0.6831241031153739
17.739961624145508,-3.053668260574341,-1.6144045412768793,0.6915220913520114,0.0,0.0,-0.7223553122751576
17.67083168029785,-3.239137887954712,-1.6144045412768793,0.6915220913520114,0.0,0.0,-0.7223553122751576
17.6883602142334,-3.504392385482788,-1.5606039452861349,0.7107011344572683,0.0,0.0,-0.7034940635720758
17.699848175048828,-3.76046085357666,-1.734261584234634,0.6470169086237867,0.0,0.0,-0.7624756520407183
17.70440101623535,-4.054360866546631,-1.459355182930239,0.7453893680737038,0.0,0.0,-0.6666293497609331
17.745994567871094,-4.2882866859436035,-1.5630449466676881,0.7098419903419557,0.0,0.0,-0.7043609506122347
17.748287200927734,-4.504942893981934,-1.5709182626366405,0.707063669042102,0.0,0.0,-0.7071498907026154
17.806127548217773,-4.6650071144104,-1.3783558287115347,0.77176904240411,0.0,0.0,-0.6359029369224859
17.87786102294922,-4.955394268035889,1.5706445414205834,0.7071604433838655,0.0,0.0,0.7070531149165067
17.921884536743164,-5.126987457275391,-1.2284876575154782,0.8172094927883213,0.0,0.0,-0.5763407368012906
17.96824836730957,-5.286593914031982,-1.0754517749476156,0.8588756655979236,0.0,0.0,-0.5121841378290855
18.08661460876465,-5.494149684906006,-0.704074125936195,0.9386722598832336,0.0,0.0,-0.34481065605010414
18.249345779418945,-5.656709671020508,-0.7473670628440584,0.9309890017221654,0.0,0.0,-0.3650472280025777
18.463693618774414,-5.77606725692749,-0.7256936165353938,0.9348901754328746,0.0,0.0,-0.35493712102158176
